Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2019200856954,2,1,1,1,49,8,3,0,0,0,0,0,9,1,5
2019200857050,1,1,1,2,21,5,3,0,0,0,0,0,9,1,1
2019200857050,1,2,2,2,-1,-1,3,0,0,1,0,0,9,1,1
2019200857137,2,1,1,1,44,7,3,0,0,0,0,0,9,1,1
2019200857138,2,1,1,1,50,8,3,0,0,0,0,0,9,1,3
2019200857142,1,1,3,2,5,1,3,6,9,0,0,0,0,1,1
2019200857145,2,1,1,1,24,5,2,0,0,0,0,0,1,1,4
2019200857149,2,1,1,2,22,5,3,0,0,0,0,0,9,1,7
2019200857158,2,1,1,1,20,4,3,0,0,0,0,0,9,1,3
2019200857167,2,1,1,1,33,6,3,0,0,0,0,0,9,1,2
2019200857185,1,1,1,2,42,7,3,0,0,0,0,0,9,1,2
2019200857185,2,2,1,1,45,7,3,0,0,0,0,0,9,1,5
2019200857186,1,1,3,2,40,7,3,5,9,0,0,2,0,1,9
2019200857192,1,1,3,2,84,11,2,5,1,0,0,0,0,-1,-1
2019200857198,2,1,2,2,29,6,3,0,0,1,0,0,9,-1,-1
2019200857198,2,2,2,2,5,1,3,0,0,2,0,0,9,-1,-1
2019200857207,2,1,1,1,25,5,3,0,0,0,0,0,9,1,2
2019200857207,2,2,2,2,27,6,3,0,0,1,0,0,9,1,1
2019200857226,1,1,1,1,28,6,3,0,0,0,0,0,9,1,6
2019200857451,1,1,1,2,20,4,3,0,0,0,0,0,9,1,10
2019200857456,2,1,2,2,63,9,3,0,0,1,0,0,9,1,1
2019200857468,1,1,2,1,54,8,3,0,0,0,3,0,11,1,1
2019200857490,1,1,3,1,38,7,2,4,3,0,0,2,0,1,4
2019200857534,2,1,1,2,34,6,3,0,0,0,0,0,9,1,1
2019200857534,2,2,2,2,6,2,3,0,0,2,0,0,9,1,1
2019200857556,1,1,1,1,58,9,3,0,0,0,0,0,1,1,2
2019200857580,2,1,1,2,30,6,3,0,0,0,0,0,9,1,6
2019200857608,1,1,2,2,42,7,3,0,0,1,0,0,9,1,2
2019200857627,1,1,2,2,37,7,3,0,0,1,0,0,9,1,3
2019200857644,2,1,1,1,41,7,3,0,0,0,0,0,9,1,1
2019200857648,1,1,1,1,39,7,3,0,0,0,0,0,9,-1,-1
2019200857861,1,1,2,2,46,8,3,0,0,1,0,0,9,-1,-1
2019200857884,1,1,3,2,41,7,3,5,1,0,0,2,0,1,1
2019200857896,2,1,1,1,21,5,3,0,0,0,0,0,9,1,5
2019200857896,3,2,1,1,36,7,3,0,0,0,0,0,9,1,1
2019200857939,1,1,3,2,17,4,3,5,2,0,0,2,0,1,1
2019200857941,1,1,3,2,20,4,3,5,2,0,0,2,0,1,1
2019200857954,1,1,3,1,-1,-1,3,5,3,0,0,0,0,-1,-1
2019200857996,1,1,3,2,20,4,2,1,3,0,0,2,0,1,5
2019200858012,2,1,1,1,39,7,3,0,0,0,0,0,9,1,3
2019200858019,2,1,1,2,24,5,3,0,0,0,0,0,9,1,1
2019200858022,2,1,1,1,45,7,3,0,0,0,0,0,9,1,1
2019200858024,1,1,3,2,66,10,3,8,3,0,0,2,0,1,1
2019200858034,1,1,3,1,17,4,2,5,1,0,0,2,0,1,4
2019200858035,1,1,3,2,20,4,3,4,1,0,0,2,0,2,10
2019200858045,2,1,1,2,21,5,3,0,0,0,0,0,9,1,1
2019200858091,1,1,3,2,64,9,3,9,8,0,0,2,0,1,1
2019200858097,2,1,1,2,28,6,3,0,0,0,0,0,1,1,1
2019200858123,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1,6
2019200858127,1,1,1,1,21,5,3,0,0,0,0,0,9,1,10
2019200858139,2,1,2,1,32,6,3,0,0,1,0,0,9,-1,-1
2019200858140,2,1,1,2,51,8,3,0,0,0,0,0,9,1,5
2019200858146,2,1,1,1,41,7,3,0,0,0,0,0,9,-1,-1
2019200858152,1,1,3,2,61,9,3,1,3,0,0,2,0,1,3
2019200858160,1,2,2,2,21,5,3,0,0,2,0,0,8,1,2
2019200858160,1,3,2,2,21,5,3,0,0,2,0,0,8,1,2
2019200858160,2,1,1,1,20,4,3,0,0,0,0,0,9,1,4
2019200858167,1,1,3,1,20,4,3,4,1,0,0,2,0,-1,-1
2019200858191,2,1,1,2,41,7,3,0,0,0,0,0,9,-1,-1
2019200858326,1,1,2,1,48,8,3,0,0,0,0,0,19,1,1
2019200858416,2,1,2,1,2,1,3,0,0,2,0,0,9,1,1
2019200858421,1,1,1,1,26,6,3,0,0,0,0,0,9,-1,-1
2019200858421,1,2,2,1,32,6,3,0,0,1,0,0,9,-1,-1
2019200858487,1,1,2,2,48,8,3,0,0,2,0,0,8,1,5
2019200858487,1,2,2,2,26,6,3,0,0,2,0,0,8,1,5
2019200858507,2,1,1,1,36,7,3,0,0,0,0,0,1,1,7
2019200858545,1,1,2,2,6,2,3,0,0,2,0,0,9,1,1
2019200858545,1,2,2,2,4,1,3,0,0,2,0,0,9,1,1
2019200858545,1,3,2,1,4,1,3,0,0,2,0,0,9,1,1
2019200858561,2,1,1,2,24,5,3,0,0,0,0,0,9,1,5
2019200858561,2,2,2,1,26,6,3,0,0,2,0,0,9,1,5
2019200858561,2,3,2,1,15,3,3,0,0,2,0,0,9,1,10
2019200858563,2,1,1,2,44,7,3,0,0,0,0,0,9,-1,-1
2019200858575,1,1,1,1,19,4,3,0,0,0,0,0,9,1,2
2019200858577,2,1,1,2,47,8,3,0,0,0,0,0,9,1,5
2019200858604,1,1,1,2,77,11,3,0,0,0,0,0,9,1,2
2019200858604,1,2,2,2,23,5,3,0,0,2,0,0,9,1,1
2019200858604,1,3,2,2,1,1,3,0,0,2,0,0,9,1,1
2019200858620,1,1,3,1,38,7,3,9,5,0,0,2,0,-1,-1
2019200858634,1,1,1,1,28,6,3,0,0,0,0,0,9,1,2
2019200858636,1,1,2,1,29,6,3,0,0,1,0,0,9,1,1
2019200858649,2,1,1,1,27,6,3,0,0,0,0,0,1,-1,-1
2019200858660,1,1,1,2,31,6,3,0,0,0,0,0,9,1,4
2019200858664,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1,1
2019200858883,1,1,1,2,32,6,3,0,0,0,0,0,9,1,5
2019200858883,2,2,2,2,31,6,3,0,0,1,0,0,9,1,1
2019200858914,1,1,1,1,39,7,3,0,0,0,0,0,9,-1,-1
2019200858914,2,2,1,1,29,6,3,0,0,0,0,0,19,-1,-1
2019200858916,1,1,3,2,15,3,3,5,3,0,0,0,0,-1,-1
2019200858920,1,1,3,2,76,11,2,6,9,0,0,0,0,1,2
2019200858951,2,1,1,1,26,6,3,0,0,0,0,0,9,-1,-1
2019200858967,1,1,3,1,24,5,3,9,6,0,0,2,0,-1,-1
2019200858969,1,1,3,2,44,7,3,9,8,0,0,2,0,-1,-1
2019200859010,2,1,1,2,62,9,3,0,0,0,0,0,9,3,5
2019200859018,1,1,2,2,44,7,3,0,0,1,0,0,9,1,2
2019200859035,1,1,1,1,52,8,3,0,0,0,0,0,9,-1,-1
2019200859125,1,1,3,1,11,3,3,5,9,0,0,2,0,-1,-1
2019200859139,1,1,1,2,37,7,3,0,0,0,0,0,9,1,1
2019200859277,1,1,3,1,6,2,3,5,3,0,0,0,0,1,2
2019200859308,1,1,3,2,42,7,3,5,9,0,0,2,0,1,3
2019200859328,2,1,1,2,-1,-1,3,0,0,0,0,0,1,-1,-1
2019200859357,1,1,3,2,9,2,3,5,3,0,0,0,0,1,1
2019200859379,2,1,1,1,34,6,3,0,0,0,0,0,9,1,1
2019200859381,2,1,1,1,22,5,2,0,0,0,0,0,3,1,2
2019200859406,1,1,3,2,13,3,3,4,3,0,0,0,0,-1,-1
2019200859458,2,1,2,1,17,4,3,0,0,1,0,0,9,1,2
2019200859510,2,1,1,2,43,7,3,0,0,0,0,0,9,1,7
2019200859536,1,1,2,1,32,6,3,0,0,1,0,0,9,1,1
2019200859554,1,1,3,1,41,7,2,5,1,0,0,0,0,1,2
2019200859584,1,1,3,1,41,7,3,6,9,0,0,2,0,1,1
2019200859992,1,1,1,1,63,9,3,0,0,0,0,0,9,1,6
2019200859992,2,2,1,1,17,4,3,0,0,0,0,0,1,1,1
2019200859996,1,1,3,1,22,5,3,5,2,0,0,2,0,-1,-1
2019200860009,1,1,1,2,36,7,3,0,0,0,0,0,9,1,1
2019200860009,1,3,2,1,33,6,3,0,0,1,0,0,9,1,1
2019200860009,1,4,2,2,5,1,3,0,0,2,0,0,9,1,1
2019200860009,1,5,2,1,5,1,3,0,0,2,0,0,9,1,1
2019200860009,2,2,1,2,23,5,3,0,0,0,0,0,9,1,2
2019200860031,1,1,3,1,23,5,3,9,5,0,0,2,0,1,4
2019200860047,2,1,1,1,62,9,3,0,0,0,0,0,9,1,5
2019200860051,1,1,3,1,12,3,2,5,1,0,0,0,0,1,1
2019200860087,2,1,1,1,50,8,3,0,0,0,0,0,90,1,2
2019200860098,2,1,1,1,33,6,3,0,0,0,0,0,3,1,1
2019200860103,1,1,1,2,48,8,3,0,0,0,0,0,9,1,1
2019200860155,1,1,1,2,55,8,3,0,0,0,0,0,9,-1,-1
2019200860172,1,1,1,1,29,6,3,0,0,0,0,0,9,1,3
2019200860172,1,2,2,1,20,4,3,0,0,1,0,0,9,1,1
2019200860195,2,1,1,1,49,8,3,0,0,0,0,0,1,1,6
2019200860204,1,1,1,1,31,6,3,0,0,0,0,0,9,1,1
2019200860232,2,1,1,1,34,6,3,0,0,0,0,0,1,1,1
2019200860251,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1,3
2019200860340,2,1,1,1,15,3,3,0,0,0,0,0,1,1,4
2019200860356,2,1,1,1,27,6,3,0,0,0,0,0,1,1,4
2019200860462,2,1,1,2,34,6,3,0,0,0,0,0,9,1,1
2019200860528,2,1,1,1,25,5,3,0,0,0,0,0,1,1,2
2019200860546,2,1,1,1,37,7,3,0,0,0,0,0,9,1,6
2019200860557,2,1,1,2,44,7,3,0,0,0,0,0,9,1,6
2019200860565,1,1,3,1,14,3,2,5,1,0,0,0,0,-1,-1
2019200860624,1,1,1,1,18,4,3,0,0,0,0,0,2,1,2
2019200860638,2,1,1,1,28,6,3,0,0,0,0,0,1,1,1
2019200860668,1,1,3,2,20,4,3,5,1,0,0,2,0,-1,-1
2019200860710,2,1,1,1,29,6,3,0,0,0,0,0,1,1,2
2019200860751,2,1,1,2,37,7,3,0,0,0,0,0,9,1,2
2019200860801,1,1,1,1,67,10,3,0,0,0,0,0,19,1,1
2019200860801,2,2,1,1,34,6,3,0,0,0,0,0,19,1,5
2019200860839,1,1,3,1,36,7,3,5,1,0,0,2,0,-1,-1
2019200860980,2,1,1,2,50,8,3,0,0,0,0,0,9,1,5
2019200861081,1,1,3,2,14,3,3,5,1,0,0,0,0,1,2
2019200861097,2,2,1,2,-1,-1,3,0,0,0,0,0,9,1,5
2019200861127,1,1,1,1,30,6,3,0,0,0,0,0,9,1,2
2019200861169,2,1,2,1,-1,-1,3,0,0,0,4,0,11,-1,-1
2019200861169,2,2,2,2,-1,-1,3,0,0,0,4,0,11,-1,-1
2019200861169,2,3,2,2,-1,-1,3,0,0,0,4,0,11,-1,-1
2019200861169,2,4,2,2,-1,-1,3,0,0,0,4,0,11,-1,-1
2019200861219,2,1,1,1,19,4,3,0,0,0,0,0,1,1,1
2019200861257,2,1,1,2,-1,-1,3,0,0,0,0,0,9,1,4
2019200861259,1,1,1,1,38,7,3,0,0,0,0,0,9,1,1
2019200861272,1,1,1,2,26,6,3,0,0,0,0,0,9,-1,-1
2019200861272,2,2,1,1,38,7,3,0,0,0,0,0,8,-1,-1
2019200861290,2,1,1,1,23,5,3,0,0,0,0,0,9,1,2
2019200861290,2,2,2,2,31,6,3,0,0,1,0,0,9,-1,-1
2019200861302,1,1,2,2,37,7,3,0,0,1,0,0,9,1,3
2019200861313,2,1,1,1,24,5,2,0,0,0,0,0,2,1,1
2019200861335,1,1,3,1,17,4,3,5,9,0,0,0,0,1,1
2019200861377,2,1,1,1,84,11,2,0,0,0,0,0,1,1,10
2019200861378,2,1,1,1,7,2,3,0,0,0,0,0,1,1,1
2019200861583,2,1,1,1,35,6,3,0,0,0,0,0,3,1,1
2019200861637,2,1,1,1,40,7,3,0,0,0,0,0,9,1,2
2019200861732,1,1,3,1,21,5,3,10,9,0,0,0,0,1,7
2019200861813,2,1,1,1,48,8,3,0,0,0,0,0,1,1,2
2019200861971,2,1,1,1,3,1,3,0,0,0,0,0,1,1,3
2019200862068,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1,3
2019200862074,2,1,1,1,33,6,3,0,0,0,0,0,19,1,2
2019200862074,2,2,2,1,33,6,2,0,0,0,0,0,19,1,5
2019200862160,2,1,1,1,66,10,3,0,0,0,0,0,22,-1,-1
2019200862278,2,1,1,2,52,8,3,0,0,0,0,0,9,1,5
2019200862278,2,2,2,2,7,2,3,0,0,2,0,0,9,1,5
2019200862331,1,1,1,1,31,6,3,0,0,0,0,0,9,-1,-1
2019200862643,1,1,2,2,19,4,3,0,0,1,0,0,9,1,1
2019200862694,2,1,2,1,25,5,3,0,0,2,0,0,9,1,1
2019200862735,2,1,1,1,40,7,3,0,0,0,0,0,8,-1,-1
2019200862735,2,2,2,2,35,6,3,0,0,2,0,0,8,-1,-1
2019200862751,5,1,1,1,-1,-1,3,0,0,0,0,0,9,1,5
2019200862773,1,1,2,2,41,7,3,0,0,2,0,0,8,1,1
2019200862788,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1,6
2019200862797,1,1,1,1,26,6,2,0,0,0,0,0,1,1,4
2019200862808,1,1,3,1,82,11,3,5,4,0,0,2,0,1,1
2019200862811,2,1,1,1,59,9,3,0,0,0,0,0,19,-1,-1
2019200862855,1,1,3,1,66,10,3,1,1,0,0,2,0,-1,-1
2019200862935,1,1,3,2,33,6,3,5,2,0,0,2,0,-1,-1
2019200862940,2,1,1,2,44,7,3,0,0,0,0,0,1,1,2
2019200862995,1,1,3,1,5,1,3,5,3,0,0,0,0,1,2
2019200863108,2,1,1,1,28,6,3,0,0,0,0,0,9,-1,-1
2019200863159,2,1,1,1,51,8,3,0,0,0,0,0,9,-1,-1
2019200863180,1,1,3,1,15,3,3,9,8,0,0,0,0,1,1
2019200863200,1,1,3,1,48,8,3,6,9,0,0,2,0,3,5
2019200863214,1,1,1,1,25,5,2,0,0,0,0,0,9,1,7
2019200863226,1,1,3,1,3,1,3,5,4,0,0,0,0,1,1
2019200863245,1,1,3,1,5,1,3,1,1,0,0,0,0,1,1
2019200863268,1,1,3,1,46,8,3,10,9,0,0,2,0,1,1
2019200863314,1,1,3,1,13,3,3,5,1,0,0,0,0,-1,-1
2019200863327,1,1,1,2,22,5,3,0,0,0,0,0,9,1,9
2019200863327,2,2,1,2,29,6,3,0,0,0,0,0,9,1,1
2019200863331,2,1,1,2,48,8,3,0,0,0,0,0,9,-1,-1
2019200863349,1,1,3,1,13,3,3,5,2,0,0,0,0,1,1
2019200863364,1,3,1,1,53,8,3,0,0,0,0,0,9,1,3
2019200863382,2,1,1,2,25,5,3,0,0,0,0,0,9,-1,-1
2019200863382,2,2,2,2,22,5,3,0,0,1,0,0,9,-1,-1
2019200863426,1,1,1,2,26,6,3,0,0,0,0,0,9,1,1
2019200863426,1,2,2,2,26,6,3,0,0,1,0,0,9,1,1
2019200863566,1,1,1,2,63,9,3,0,0,0,0,0,9,1,1
2019200863591,2,1,2,1,45,7,3,0,0,1,0,0,9,-1,-1
2019200863620,1,1,3,1,2,1,3,5,3,0,0,0,0,1,1
2019200863671,1,1,2,2,2,1,3,0,0,2,0,0,9,1,1
2019200863673,1,1,1,1,17,4,3,0,0,0,0,0,9,1,1
2019200863673,1,4,2,1,18,4,3,0,0,1,0,0,9,-1,-1
2019200863673,1,5,2,1,18,4,3,0,0,2,0,0,9,-1,-1
2019200863673,2,2,1,1,27,6,3,0,0,0,0,0,9,1,3
2019200863673,3,3,2,2,28,6,3,0,0,1,0,0,9,1,7
2019200863703,2,1,1,1,10,2,3,0,0,0,0,0,1,1,1
2019200863971,1,1,1,1,47,8,3,0,0,0,0,0,9,1,1
2019200864005,2,1,1,1,27,6,3,0,0,0,0,0,1,1,4
2019200864072,1,1,2,2,18,4,3,0,0,-1,0,0,9,1,1
2019200864095,1,1,3,1,12,3,3,10,9,0,0,0,0,-1,-1
2019200864336,2,1,1,1,44,7,3,0,0,0,0,0,9,3,8
2019200864336,3,3,1,2,36,7,3,0,0,0,0,0,9,1,2
2019200864360,2,1,1,2,89,11,2,0,0,0,0,0,22,1,2
2019200864383,1,2,2,1,19,4,2,0,0,2,0,0,9,1,1
2019200864413,1,1,3,2,40,7,2,1,1,0,0,2,0,1,7
2019200864437,2,1,1,1,69,10,2,0,0,0,0,0,1,1,2
2019200864605,1,1,3,2,12,3,3,1,9,0,0,0,0,1,1
2019200864607,2,1,1,1,34,6,3,0,0,0,0,0,9,1,9
2019200864607,2,2,2,2,35,6,3,0,0,1,0,0,9,1,9
2019200864608,2,1,1,1,25,5,3,0,0,0,0,0,9,1,1
2019200864609,1,1,3,1,6,2,3,4,1,0,0,0,0,1,1
2019200864612,2,1,1,1,60,9,3,0,0,0,0,0,9,-1,-1
2019200864612,2,2,2,2,23,5,3,0,0,2,0,0,9,-1,-1
2019200864612,2,3,2,2,50,8,3,0,0,1,0,0,9,-1,-1
2019200864612,2,4,2,1,-1,-1,3,0,0,2,0,0,9,-1,-1
2019200864613,1,1,3,1,-1,-1,3,4,9,0,0,2,0,1,1
2019200864623,1,1,1,1,35,6,3,0,0,0,0,0,9,1,3
2019200864623,2,2,2,2,43,7,3,0,0,1,0,0,9,1,1
2019200864882,2,1,1,1,93,11,3,0,0,0,0,0,1,1,5
2019200864895,1,1,1,2,64,9,3,0,0,0,0,0,9,1,6
2019200864895,2,2,1,1,20,4,3,0,0,0,0,0,9,1,3
2019200864895,2,3,2,2,18,4,3,0,0,1,0,0,9,1,1
2019200864937,2,1,1,1,53,8,3,0,0,0,0,0,9,1,2
2019200864937,2,2,2,2,43,7,3,0,0,1,0,0,9,1,2
2019200864970,1,1,3,1,48,8,3,5,1,0,0,2,0,1,3
2019200865001,2,1,1,1,47,8,3,0,0,0,0,0,9,1,8
2019200865008,1,1,1,2,37,7,3,0,0,0,0,0,9,1,1
2019200865008,2,2,1,2,56,9,3,0,0,0,0,0,9,1,1
2019200865017,1,1,1,1,35,6,3,0,0,0,0,0,9,1,1
2019200865018,1,1,1,2,58,9,3,0,0,0,0,0,9,1,1
2019200865034,1,1,3,2,35,6,3,5,1,0,0,0,0,1,1
2019200865042,1,1,1,2,33,6,3,0,0,0,0,0,9,1,1
2019200865085,1,1,3,2,31,6,3,4,1,0,0,2,0,-1,-1
2019200865107,1,1,1,2,19,4,3,0,0,0,0,0,9,1,1
2019200865107,1,2,2,1,13,3,3,0,0,1,0,0,9,-1,-1
2019200865107,1,3,2,2,16,4,3,0,0,2,0,0,9,-1,-1
2019200865347,1,1,1,1,20,4,3,0,0,0,0,0,9,1,1
2019200865347,1,2,2,1,26,6,3,0,0,2,0,0,9,1,1
2019200865347,1,3,2,1,23,5,3,0,0,1,0,0,9,1,2
2019200865421,2,1,1,1,42,7,3,0,0,0,0,0,1,1,6
2019200865436,2,1,1,1,35,6,3,0,0,0,0,0,9,1,1
2019200865475,1,1,1,1,-1,-1,3,0,0,0,0,0,9,-1,-1
2019200865475,2,2,1,2,46,8,3,0,0,0,0,0,9,1,4
2019200865506,1,1,3,2,59,9,3,5,1,0,0,2,0,-1,-1
2019200865527,1,1,1,2,48,8,3,0,0,0,0,0,9,1,5
2019200865547,1,1,1,1,38,7,3,0,0,0,0,0,9,1,1
2019200865547,1,2,2,1,-1,-1,3,0,0,1,0,0,9,1,10
2019200865559,2,1,1,2,18,4,3,0,0,0,0,0,9,1,7
2019200865559,2,2,2,2,19,4,3,0,0,1,0,0,9,1,9
2019200865580,2,1,1,1,50,8,3,0,0,0,0,0,1,-1,-1
2019200865593,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1,10
2019200865615,1,1,3,1,24,5,3,5,3,0,0,2,0,1,1
2019200865712,1,1,1,2,41,7,2,0,0,0,0,0,9,1,2
2019200865769,2,1,1,1,38,7,3,0,0,0,0,0,1,1,6
2019200865858,2,1,1,1,31,6,3,0,0,0,0,0,9,1,3
2019200865858,2,2,2,2,-1,-1,3,0,0,1,0,0,9,1,3
2019200865863,1,1,3,1,-1,-1,3,9,5,0,0,2,0,1,2
2019200865905,2,1,1,1,53,8,3,0,0,0,0,0,19,-1,-1
2019200865934,1,1,1,2,22,5,3,0,0,0,0,0,9,-1,-1
2019200865934,1,2,2,2,19,4,3,0,0,1,0,0,9,-1,-1
2019200865934,1,3,2,1,12,3,3,0,0,2,0,0,9,-1,-1
2019200865956,1,1,1,1,35,6,3,0,0,0,0,0,9,1,1
2019200865956,1,2,2,2,33,6,3,0,0,1,0,0,9,1,1
2019200865956,1,3,2,1,5,1,3,0,0,2,0,0,9,1,1
2019200865956,1,4,2,1,9,2,3,0,0,2,0,0,9,-1,-1
2019200866126,1,1,1,2,23,5,3,0,0,0,0,0,9,1,5
2019200866126,1,2,2,1,23,5,3,0,0,1,0,0,9,1,5
2019200866136,1,1,1,1,33,6,3,0,0,0,0,0,9,1,1
2019200866207,1,1,1,1,41,7,3,0,0,0,0,0,9,1,1
2019200866227,1,1,3,2,37,7,3,4,4,0,0,2,0,1,1
2019200866286,2,1,1,1,33,6,2,0,0,0,0,0,9,1,4
2019200866286,2,2,2,2,0,1,3,0,0,2,0,0,9,1,4
2019200866295,3,1,1,1,38,7,3,0,0,0,0,0,9,1,2
2019200866373,2,1,1,2,17,4,3,0,0,0,0,0,9,1,10
2019200866373,2,2,2,1,19,4,3,0,0,1,0,0,9,1,7
2019200866494,2,1,1,1,46,8,3,0,0,0,0,0,9,1,7
2019200866535,2,1,1,2,28,6,3,0,0,0,0,0,9,1,3
2019200866552,2,1,1,1,53,8,3,0,0,0,0,0,9,1,2
2019200866569,1,1,1,2,38,7,2,0,0,0,0,0,9,1,5
2019200866620,2,1,1,1,47,8,3,0,0,0,0,0,9,-1,-1
2019200866633,1,1,1,1,25,5,3,0,0,0,0,0,9,2,8
2019200866633,2,2,1,1,66,10,3,0,0,0,0,0,9,1,3
2019200866681,3,1,1,1,48,8,3,0,0,0,0,0,9,3,9
2019200866734,1,1,3,2,3,1,2,5,4,0,0,0,0,1,1
2019200866846,1,1,2,2,20,4,2,0,0,1,0,0,9,1,1
2019200866855,1,1,1,1,36,7,3,0,0,0,0,0,9,1,5
2019200866855,2,2,1,1,35,6,3,0,0,0,0,0,9,-1,-1
2019200866866,1,1,3,2,85,11,3,4,1,0,0,0,0,1,2
2019200866869,1,1,1,1,-1,-1,3,0,0,0,0,0,9,-1,-1
2019200867145,1,1,1,1,27,6,3,0,0,0,0,0,21,1,5
2019200867145,2,2,1,2,45,7,3,0,0,0,0,0,9,-1,-1
2019200867177,1,1,1,1,-1,-1,3,0,0,0,0,0,19,1,1
2019200867247,2,1,1,1,20,4,2,0,0,0,0,0,1,1,2
2019200867253,2,1,1,2,31,6,3,0,0,0,0,0,9,1,7
2019200867300,1,1,1,1,-1,-1,3,0,0,0,0,0,4,1,1
2019200867302,2,1,2,1,23,5,2,0,0,1,0,0,9,-1,-1
2019200867305,2,1,1,2,31,6,3,0,0,0,0,0,9,1,1
2019200867318,2,1,1,1,35,6,3,0,0,0,0,0,9,1,3
2019200867350,2,1,1,1,46,8,3,0,0,0,0,0,9,1,1
2019200867359,1,1,1,1,17,4,3,0,0,0,0,0,9,1,3
2019200867369,2,1,1,1,7,2,2,0,0,0,0,0,1,1,1
2019200867457,1,1,3,1,19,4,3,5,1,0,0,2,0,-1,-1
2019200867535,1,1,3,1,27,6,3,6,9,0,0,2,0,1,3
2019200867537,1,1,3,1,25,5,3,9,5,0,0,2,0,1,1
2019200867544,2,1,1,1,29,6,2,0,0,0,0,0,9,1,2
2019200867545,1,1,1,2,29,6,3,0,0,0,0,0,9,1,1
2019200867554,1,1,3,2,85,11,2,6,9,0,0,0,0,1,3
2019200867559,1,1,1,1,50,8,3,0,0,0,0,0,3,1,4
2019200867564,1,1,1,2,51,8,3,0,0,0,0,0,9,1,3
2019200867578,2,1,1,1,42,7,3,0,0,0,0,0,9,1,1
2019200867581,2,1,1,1,-1,-1,3,0,0,0,0,0,9,-1,-1
2019200867581,2,2,2,1,-1,-1,3,0,0,1,0,0,9,-1,-1
2019200867583,1,1,3,2,61,9,2,9,8,0,0,2,0,1,1
2019200867603,1,1,1,2,13,3,3,0,0,0,0,0,1,1,5
2019200867618,1,1,1,1,49,8,2,0,0,0,0,0,2,1,1
2019200867627,1,1,1,1,42,7,2,0,0,0,0,0,9,3,6
2019200867627,1,2,2,1,50,8,2,0,0,1,0,0,9,1,2
2019200867641,2,1,1,2,26,6,3,0,0,0,0,0,19,1,10
2019200867641,2,2,2,2,28,6,3,0,0,0,0,0,19,-1,9
2019200867646,2,1,1,2,25,5,3,0,0,0,0,0,9,1,5
2019200867650,2,1,1,1,48,8,3,0,0,0,0,0,1,1,2
2019200867672,2,1,1,1,58,9,3,0,0,0,0,0,9,1,1
2019200867672,2,3,2,2,55,8,3,0,0,1,0,0,9,1,1
2019200867672,3,2,1,2,54,8,3,0,0,0,0,0,9,1,3
2019200867673,2,1,1,1,55,8,2,0,0,0,0,0,1,1,6
2019200867701,2,1,1,1,58,9,3,0,0,0,0,0,9,-1,-1
2019200867701,2,2,2,1,29,6,3,0,0,1,0,0,9,1,1
2019200867701,2,3,2,1,30,6,3,0,0,2,0,0,9,1,1
2019200867701,2,4,2,1,22,5,3,0,0,2,0,0,9,1,1
2019200867733,1,1,3,1,13,3,3,5,2,0,0,0,0,-1,-1
2019200867760,1,1,1,2,30,6,3,0,0,0,0,0,9,1,1
2019200867782,1,1,1,1,-1,-1,3,0,0,0,0,0,1,1,5
2019200867788,1,1,3,1,34,6,2,4,4,0,0,2,0,1,3
2019200867820,2,1,1,1,30,6,3,0,0,0,0,0,9,1,7
2019200867928,1,1,3,1,58,9,3,4,1,0,0,2,0,1,5
2019200867977,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1,1
2019200868026,1,1,3,2,39,7,3,5,3,0,0,2,0,1,2
2019200868034,2,1,1,1,30,6,3,0,0,0,0,0,9,1,5
2019200868052,2,1,1,2,38,7,3,0,0,0,0,0,9,1,2
2019200868107,2,1,1,1,24,5,3,0,0,0,0,0,3,-1,-1
2019200868127,2,1,1,1,31,6,3,0,0,0,0,0,9,1,2
2019200868127,2,2,2,2,31,6,3,0,0,1,0,0,9,1,2
2019200868128,2,1,1,2,35,6,3,0,0,0,0,0,9,1,1
2019200868132,2,1,1,2,22,5,3,0,0,0,0,0,9,1,10
2019200868139,2,1,1,1,29,6,3,0,0,0,0,0,1,1,1
2019200868403,1,1,2,1,17,4,2,0,0,1,0,0,9,1,1
2019200868418,1,2,1,1,68,10,3,0,0,0,0,0,19,1,2
2019200868418,2,1,1,1,20,4,3,0,0,0,0,0,20,1,4
2019200868441,2,2,1,2,52,8,3,0,0,0,0,0,9,1,1
2019200868457,2,1,1,2,52,8,3,0,0,0,0,0,9,1,8
2019200868492,1,1,3,2,63,9,2,1,1,0,0,0,0,1,1
2019200868496,2,1,1,1,46,8,3,0,0,0,0,0,9,1,1
2019200868496,2,2,2,1,63,9,3,0,0,2,0,0,9,-1,-1
